Title,Poster,Genre,Hybrid_Score
Sennen joyû,"https://m.media-amazon.com/images/M/MV5BMTAzMTVjYzMtOTBmZi00NjgxLTgwODctYWE0ZGE4N2Q5NDJjXkEyXkFqcGdeQXVyNjUxMDQ0MTg@._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Drama, Fantasy",5.251654021707603
Chopper,"https://m.media-amazon.com/images/M/MV5BMTczZDNjNDQtOTk2Yy00NDlkLTg2MWEtNmNkZjA5NTI5NWFkXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",4.795972949455784
In a Lonely Place,"https://m.media-amazon.com/images/M/MV5BNjRmZjcwZTQtYWY0ZS00ODAwLTg4YTktZDhlZDMwMTM1MGFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Film-Noir, Mystery",5.357677805425375
Andrei Rublev,"https://m.media-amazon.com/images/M/MV5BMjhkN2Q3MzctNzJiOC00OTc5LWIwOWYtNWRiYWUyMDk0MGZiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","Biography, Drama, History",5.413691666539454
Gwigongja,"https://m.media-amazon.com/images/M/MV5BN2EyYmZlMGMtZmFkOC00ODA1LTk0NjItYjFkZWYxNTRlYzdkXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Drama, Thriller",4.542914497687271
Ponyboi,"https://m.media-amazon.com/images/M/MV5BMDU3NGQ4ZDQtNzdiZC00MDYyLThiMTYtZjJkYzAxMzkyZjExXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY209_CR116,0,140,209_AL_.jpg",Drama,4.1157418291175
Irena's Vow,"https://m.media-amazon.com/images/M/MV5BZjkyMmY4YTAtZGFjMS00ZTk3LWIzYTEtODk2OWYzY2Y0ZDY4XkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UY209_CR2,0,140,209_AL_.jpg",Drama,4.186401453279802
Mijn beste vriendin Anne Frank,"https://m.media-amazon.com/images/M/MV5BNTk5OTM2YTYtN2Y3Ny00ODZjLWFmNTgtZGVhMDM4NmYzMGE0XkEyXkFqcGdeQXVyNTQ1OTUwMzA@._V1_UY209_CR3,0,140,209_AL_.jpg",Drama,4.199261147663609
Lone Star,"https://m.media-amazon.com/images/M/MV5BMDQzNGM0ZDYtMzU4Zi00OGY2LWIzMmEtZjhkNzY4NWFkYmIxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Western",4.120028393912102
Sacrifice,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,"Action, Adventure",4.292397851525034
Rush Hour 4,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,"Action, Adventure, Comedy",4.292397851525034
The Bad Lieutenant: Port of Call - New Orleans,"https://m.media-amazon.com/images/M/MV5BMTcyMzY0NTMzMF5BMl5BanBnXkFtZTcwMTc1MjY4Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Mystery",4.453034026897889
Zulu,"https://m.media-amazon.com/images/M/MV5BYzdlYmQ3MWMtMDY3My00MzVmLTg0YmMtYjRlZDUzNjBlMmE0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, History, War",5.243864014532798
Notorious,"https://m.media-amazon.com/images/M/MV5BMjA3ODUwOTg2NF5BMl5BanBnXkFtZTcwNjgwOTUwMg@@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",4.489401132703376
L'événement,"https://m.media-amazon.com/images/M/MV5BZDU4NTE3YTQtMzczMC00YzRkLWI5MjItNGE3NjQ0NTY4MzExXkEyXkFqcGdeQXVyODA0MjgyNzM@._V1_UY209_CR6,0,140,209_AL_.jpg",Drama,4.959013540537653
Looking for Mr. Goodbar,"https://m.media-amazon.com/images/M/MV5BYzdjNDhkOWMtMTllMS00OTJlLWIxZTAtMTQ0MGZjNzc0OWJlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,4.4901155601691425
Genius,"https://m.media-amazon.com/images/M/MV5BMjMwNzM3NzY0M15BMl5BanBnXkFtZTgwODMwMjQ1ODE@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Drama",4.346295815714352
The Book of Henry,"https://m.media-amazon.com/images/M/MV5BMTYwNTc0NTM2NF5BMl5BanBnXkFtZTgwNjkyMjg4MTI@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Thriller",4.438745477582549
Live Die Repeat and Repeat,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,"Action, Adventure, Sci-Fi",4.292397851525034
Bermondsey Tales: Fall of the Roman Empire,"https://m.media-amazon.com/images/M/MV5BNzZhNjIzYjUtMzM3ZS00ZTY3LWEwMzQtM2Y4ZjQ0NmQ5NDAxXkEyXkFqcGdeQXVyNjUwNzE2MjU@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Crime, Drama",4.292397851525034
You're Cordially Invited,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,Comedy,4.292397851525034
Wizards,"https://m.media-amazon.com/images/M/MV5BMTUyYTNlOWYtNWNjMy00MDU2LTg1ZmMtOWRhYmIwODA2ZmQ4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Adventure, Fantasy",4.218907902972202
Maniac,"https://m.media-amazon.com/images/M/MV5BNzliZTJmOWYtNWIyYi00ZTY4LThjNDMtZGQyMTNlZDRhMjFhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Drama, Horror",4.32671775535439
Six Degrees of Separation,"https://m.media-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Mystery",4.5654189628589315
Fanny och Alexander,"https://m.media-amazon.com/images/M/MV5BZmQzMDE5ZWQtOTU3ZS00ZjdhLWI0OTctZDNkODk4YThmOTRhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,5.478993084708504
Best of the Best,"https://m.media-amazon.com/images/M/MV5BNDQyYzc0ODktMmNkNi00YjFlLThhOTUtMjMxMmQzNThkYTRjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Drama, Sport",4.286709817271437
A Perfect Pairing,"https://m.media-amazon.com/images/M/MV5BNTgzZjM5MWQtN2NhMy00NTFiLTliNGUtYTFiZjY3MWYwYmZjXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UY209_CR13,0,140,209_AL_.jpg","Comedy, Romance",4.070444379989925
Gunless,"https://m.media-amazon.com/images/M/MV5BMDk1OTQzYjItNjk3OS00N2I3LThkN2EtZjM5OTQwZjFjZTAxL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Comedy, Drama",4.263490924634009
My Dead Friend Zoe,"https://m.media-amazon.com/images/M/MV5BZmY2Y2JlNTctNDk2OS00YWQ3LWEzNzktMmM4YTdmOWVlNjc4XkEyXkFqcGdeQXVyMjE2Mjk4MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, War",5.5728029065596045
Gedo senki,"https://m.media-amazon.com/images/M/MV5BZGFlN2FhYTktZGYzNi00MzllLWFlOTAtY2ExNjRjZjhkZWM2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Adventure, Fantasy",4.220336757903736
Spring,"https://m.media-amazon.com/images/M/MV5BMjMwNzM2OTk3OF5BMl5BanBnXkFtZTgwNjExOTU0NDE@._V1_UY209_CR0,0,140,209_AL_.jpg","Horror, Romance, Sci-Fi",4.510476742943503
TMNT,"https://m.media-amazon.com/images/M/MV5BMjE1MzcwNTE5OV5BMl5BanBnXkFtZTcwMTIxNzQ0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Animation, Action, Adventure",4.17789701863923
Once Were Warriors,"https://m.media-amazon.com/images/M/MV5BNTQ1MmNmYTUtNmY4ZC00NWQyLWE1YmItZDY4ZmNmMDQyMzAwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Drama",5.37553849206955
The House,"https://m.media-amazon.com/images/M/MV5BOWM4NDgyN2QtN2UzNS00Y2YyLWJjMTgtNjljNjk2MmJjMjdmXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY209_CR0,0,140,209_AL_.jpg","Animation, Comedy, Drama",4.591495565359428
Il conformista,"https://m.media-amazon.com/images/M/MV5BM2JmMDZkYmEtYmVmNy00NTVmLTlkY2YtY2VkZGVjNjU1ZGI1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,5.324814142000092
Do-ga-ni,"https://m.media-amazon.com/images/M/MV5BMTUyNTc3NTg3M15BMl5BanBnXkFtZTgwMzc1MTAzMjE@._V1_UY209_CR3,0,140,209_AL_.jpg",Drama,5.388329491504725
Kho Gaye Hum Kahan,"https://m.media-amazon.com/images/M/MV5BYzgyZjYzYzgtZjE5YS00NTFmLWE4ODctNGU2ZDJjMjcyNTVhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR13,0,140,209_AL_.jpg","Comedy, Drama, Romance",5.01973987512785
The Eagle,"https://m.media-amazon.com/images/M/MV5BMTY1MjYwNTQ4Ml5BMl5BanBnXkFtZTcwMjYwNzAxNA@@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Adventure, Drama",4.178611446104997
Broken Flowers,"https://m.media-amazon.com/images/M/MV5BMzMwZDVhNzYtMWRmMi00NjljLTlkZWItM2FjZDUzYzIwMjAyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Mystery",4.870273405895554
The Two Popes,"https://m.media-amazon.com/images/M/MV5BY2RiOTc1YmYtMDk0Yy00ZWI4LTgzN2YtYTg2ZDZmOGIwNTA1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Comedy, Drama",5.268937670783275
Snatched,"https://m.media-amazon.com/images/M/MV5BNzQ4YjM1ZGItNDdjMC00YjhiLThmODctOTZmNDNhY2ZiYzczXkEyXkFqcGdeQXVyMTI5MDEzNDcx._V1_UY209_CR0,0,140,209_AL_.jpg",Action,4.253846153846155
Repulsion,"https://m.media-amazon.com/images/M/MV5BMzdiZmRhNGItMGZkMC00ZWQyLTg0ZjYtYTkwYzRhZjAwZjMwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Horror, Thriller",5.154629276260552
Son of a Gun,"https://m.media-amazon.com/images/M/MV5BMDE1MTIzNzEtNmU0MC00Y2UzLWE4NTgtYmY1YzJlNTFjYWNkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR3,0,140,209_AL_.jpg","Action, Crime, Drama",4.270277985558796
Jackie,"https://m.media-amazon.com/images/M/MV5BMzg4MjYzNjk5N15BMl5BanBnXkFtZTgwODgwODI3MDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Drama",4.565487657807563
Insidious: Chapter 3,"https://m.media-amazon.com/images/M/MV5BMTUwNDU4NjE1N15BMl5BanBnXkFtZTgwOTc0MzA5NDE@._V1_UY209_CR0,0,140,209_AL_.jpg","Horror, Mystery, Thriller",4.129384645915704
Gridiron Gang,"https://m.media-amazon.com/images/M/MV5BNzk4NTAwNTAzN15BMl5BanBnXkFtZTcwNjczODYzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",4.781684400140444
The Adventures of Robin Hood,"https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Adventure, Romance",5.391255896316425
Kiseijuu,"https://m.media-amazon.com/images/M/MV5BNzE3MWEyNmMtYjUxYi00YTE4LWE0YjEtNmI3YTI4MDkwYzE0XkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_UY209_CR4,0,140,209_AL_.jpg","Action, Drama, Horror",4.538627932892668
Postcards from the Edge,"https://m.media-amazon.com/images/M/MV5BMjg3NWI0ODYtOWVhMS00MjQxLTk0YzAtYzJmYWMxMjgzN2Y0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama",4.486900636573191
Grizzly Man,"https://m.media-amazon.com/images/M/MV5BODc3NTAxMTY1MV5BMl5BanBnXkFtZTcwOTE4NjUzMw@@._V1_UY209_CR0,0,140,209_AL_.jpg","Documentary, Biography",5.333098752805044
Lansky,"https://m.media-amazon.com/images/M/MV5BZWM4Y2E0MzgtYmM3MS00Mzc3LTk0YjktNWE2ZTMzMDBkMjJhXkEyXkFqcGdeQXVyMTEyNDk3MjY3._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",4.150034347474317
Les valseuses,"https://m.media-amazon.com/images/M/MV5BOGFkNjZmY2EtYzIxZi00Mzg0LTlmZjEtODc5ZDE5MDhjMGQ5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY209_CR11,0,140,209_AL_.jpg","Action, Comedy, Crime",4.751321232845346
Shivers,"https://m.media-amazon.com/images/M/MV5BNTM3OWMwODQtNzk5Ny00MWYyLWJhM2QtMTBmMDA5ZWFlMDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR8,0,140,209_AL_.jpg","Horror, Sci-Fi",4.225694963896989
Mirrors,"https://m.media-amazon.com/images/M/MV5BMTI2NTA1ODEyOF5BMl5BanBnXkFtZTcwNjc3MjY3MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Horror, Mystery",4.114024455401713
The Interpreter,"https://m.media-amazon.com/images/M/MV5BOGJjNWY5MGEtYjgzZC00YTBlLWFmNzgtZWEwMGQ4YzMwNWViXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Mystery, Thriller",4.377084891690965
A Woman Under the Influence,"https://m.media-amazon.com/images/M/MV5BODQyMWUyNDEtODZlNS00YTk3LWJlMDAtMGQ0ODZjMDZjMjhmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Romance",5.396902621093929
About Last Night...,"https://m.media-amazon.com/images/M/MV5BODY3ZjRmODYtYjM0My00ZmRlLWJiZDQtZGQ2Y2NmMDVhMThhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.213192483246066
L.A. Story,"https://m.media-amazon.com/images/M/MV5BNDM0YzM0MTgtYjliNS00NjZkLWFmNjMtMTBkZTgwNjY5MzhmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Fantasy",4.501189185888531
Unfriended: Dark Web,"https://m.media-amazon.com/images/M/MV5BNTI0OWYwZGEtMDNkMy00YTQyLTg2NTgtNWM1N2ViOGU5ZjEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_UY209_CR2,0,140,209_AL_.jpg","Horror, Mystery, Thriller",4.0808722731921785
The Fountainhead,"https://m.media-amazon.com/images/M/MV5BMTczMzYxNTM5NF5BMl5BanBnXkFtZTgwNzE4MzgxMTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance",4.741387943273239
The Subject Was Roses,"https://m.media-amazon.com/images/M/MV5BY2Q2YjRiMTktMTQ1Zi00NGUwLWE5NWEtZWM2NTJlOWRhNTk4XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,4.677089471354208
Kaguya-hime no monogatari,"https://m.media-amazon.com/images/M/MV5BNThmMWMyMWMtOWRiNy00MGY0LTg1OTUtNjYzODg2MjdlZGU5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR4,0,140,209_AL_.jpg","Animation, Drama, Family",5.409762315477735
Summer of '42,"https://m.media-amazon.com/images/M/MV5BYmI2YjRiMGMtMzY5YS00ZTA2LTg1Y2EtOGQ4YmM1MjU1NWQ4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance",4.839841543651824
The Doom Generation,"https://m.media-amazon.com/images/M/MV5BYjEwZDUyODktOGVmOC00ZjIyLTlmM2YtZDZjY2Y2ZWE4ZjMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg","Comedy, Crime, Drama",4.111523959271529
Yuen Chun Hap yu Wai See Lee,"https://m.media-amazon.com/images/M/MV5BZGNhZGNmMDMtYWI5Ni00M2E4LTg5YWEtOTNjZWJhYWMyZGVmXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Horror",4.468682736196133
Chemical Hearts,"https://m.media-amazon.com/images/M/MV5BZGFkMDJkOWMtNGI4MS00ZTQ0LWJkMjktYTM2YTQ1MTA3NTRiXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance",4.229624314958707
We Grown Now,"https://m.media-amazon.com/images/M/MV5BNDA3MDdiMTktMjI3MS00MWU1LWEwMjEtNDk3Mzg3MWMzNTExXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,4.94651105988673
LOLA,"https://m.media-amazon.com/images/M/MV5BZDhiM2VjNzEtMzFkNC00ZWI2LThkZWYtYWFkNjMzYTczMjg4XkEyXkFqcGdeQXVyNDI3MjIxNjk@._V1_UY209_CR4,0,140,209_AL_.jpg","Sci-Fi, War",4.261704855969592
Cross of Iron,"https://m.media-amazon.com/images/M/MV5BNGQ1YjZkMTEtZjdhZS00NmNjLWE2ZmQtZmUwYzgzZjM5ZTMwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, War",5.007951821942694
Kærlighed for voksne,"https://m.media-amazon.com/images/M/MV5BOWQ1ODQ0ZTQtOGJjYi00ODZmLWFkOTAtOWMzN2E4YzE0YmVjXkEyXkFqcGdeQXVyMjAwNzczNTU@._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Drama, Thriller",4.341294823453982
Black Christmas,"https://m.media-amazon.com/images/M/MV5BYTllYWY5ZDYtZjExYy00ZTY5LTk2OWEtMTQ3NTdlNzE5NjcyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Horror, Mystery, Thriller",4.8745599706901555
Nattevagten,"https://m.media-amazon.com/images/M/MV5BMTcwMDg0MzI1MV5BMl5BanBnXkFtZTcwNjczMDIyMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Thriller,4.824838566870716
Camp Nowhere,"https://m.media-amazon.com/images/M/MV5BM2I5NTc3NDItMTI2Yi00OGU2LWFmOGItMDlhN2U2ZGM2YmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Comedy, Family",4.062228464133605
Turbo,"https://m.media-amazon.com/images/M/MV5BOWZiYzE5YjItNjVjNS00MzZjLTkwMTMtODBjNGIxMzQxOTg0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_UY209_CR1,0,140,209_AL_.jpg","Action, Comedy",4.292397851525034
You Won't Be Alone,"https://m.media-amazon.com/images/M/MV5BMmU2MDkyZWMtYjJmNi00YjE1LWIzODctZjNjZmY0OGMzNzQzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Fantasy, Horror",4.290996382066039
American Ultra,"https://m.media-amazon.com/images/M/MV5BMTcwMTM1NDU1Ml5BMl5BanBnXkFtZTgwNDk5MTgzNjE@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Comedy",4.104736898346742
Courage Under Fire,https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_UX140_AL_.jpg,"Action, Drama, Mystery",4.434101699055063
Bonus Track,"https://m.media-amazon.com/images/M/MV5BMmQwMmI4ZjktY2JhMC00YTk5LWIxOWYtMWEzNjQxMzY5NmY1XkEyXkFqcGdeQXVyMTY5MTM4MjMz._V1_UX140_CR0,0,140,209_AL_.jpg",Comedy,5.084615384615385
The Kite Runner,"https://m.media-amazon.com/images/M/MV5BOWM5Yzg4ODctM2ViMC00ZGEzLWI2YzEtZDYwY2E4YTBhYTY1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,5.147127787869999
Pacifiction,"https://m.media-amazon.com/images/M/MV5BMjQ1ZTgwZTEtODhjOC00OWJkLTk3YTUtYTI3ZjZmMTdmNzdlXkEyXkFqcGdeQXVyMTU0NDg1OTQ2._V1_UY209_CR7,0,140,209_AL_.jpg","Drama, Thriller",4.259204359839407
Wild Target,"https://m.media-amazon.com/images/M/MV5BNWVlNTA2ZGUtYzVmZS00Njg0LWE5ZDItZTcyNDNmOTUxMjE3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Comedy, Crime",4.495473766162395
Gilda,"https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Film-Noir, Romance",5.147485001602883
Good Fortune,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,"Action, Comedy",4.292397851525034
Halloween II,"https://m.media-amazon.com/images/M/MV5BMjZmYjg0ODctOTIyYy00YzhkLTgyMzEtNjUyY2JiZjVmYzI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg",Horror,4.5170439800326685
The Red Shoes,"https://m.media-amazon.com/images/M/MV5BNGY3NzRmMzQtYzljOC00NGZjLTk4NjQtMzc3YzMwOTVjYzE3XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Music, Romance",5.488280641763476
2046,"https://m.media-amazon.com/images/M/MV5BM2NlYjY5N2QtZWIxNS00MWY3LTk5YTEtYWZkZTc3NTExZjI3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance, Sci-Fi",5.0125956004701795
The Man Who Wasn't There,"https://m.media-amazon.com/images/M/MV5BYjEwMGZkYTgtMTA5Ny00OWFhLTgzMWItYjhhMWUxYTIxNDgwXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Drama",5.163271100798388
The Andromeda Strain,"https://m.media-amazon.com/images/M/MV5BYzY4NGZkOTMtNTRjNy00NWY4LWI2ZmUtODc3NWY3MTBhNzE2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX140_CR0,0,140,209_AL_.jpg","Mystery, Sci-Fi, Thriller",4.883421619063612
Wait Until Dark,"https://m.media-amazon.com/images/M/MV5BMTBiNTZmZGEtZDEwNy00MWNmLWIzZjYtOGI1NThmNzZhMjY0XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg",Thriller,5.219573480696719
The Walk,"https://m.media-amazon.com/images/M/MV5BNTY4MzA4Mzc5Nl5BMl5BanBnXkFtZTgwNDIzMzk5NjE@._V1_UY209_CR0,0,140,209_AL_.jpg","Adventure, Biography, Drama",4.952652388294381
Love Hard,"https://m.media-amazon.com/images/M/MV5BODIwNDIxN2YtMWU3ZS00MjU5LWIxMzctNmY1NDg5NDgwYmM0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Romance",4.329644160166089
Quiz Show,"https://m.media-amazon.com/images/M/MV5BNTYxNjdjMzUtYzAyNC00NWJhLWFlM2EtNWM4NDBhZmQ1YjJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR1,0,140,209_AL_.jpg","Biography, Drama, History",5.067180606652725
Das weiße Band - Eine deutsche Kindergeschichte,"https://m.media-amazon.com/images/M/MV5BMTQ2OTYyNzUxOF5BMl5BanBnXkFtZTcwMzUwMDY4Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Mystery, Thriller",5.280588334071168
Midnight Special,"https://m.media-amazon.com/images/M/MV5BMTUwNDcyNzkyOV5BMl5BanBnXkFtZTgwNzI1NzkyNzE@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Mystery, Sci-Fi",4.480896698062803
The Experiment,"https://m.media-amazon.com/images/M/MV5BNTg3YTljNjAtNDE2NC00Mzk3LTkzMzctM2YzODU5OWMyYjY0XkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Thriller",4.286709817271437
Scrooged,"https://m.media-amazon.com/images/M/MV5BZDExMjFhYTItNmFkNC00YzQ0LWE1OGMtN2ExNGFkNWMxMjA4XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Fantasy",4.677158166302838
Wall Street: Money Never Sleeps,"https://m.media-amazon.com/images/M/MV5BMTU5MDEzMzYwMF5BMl5BanBnXkFtZTcwNTcwMjUxMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,4.181826369700948
Old Yeller,"https://m.media-amazon.com/images/M/MV5BNTkzNzBkMWEtZjE3Yy00NDMxLWFhM2ItYWRiYThjNDhkOGY2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Drama, Family",4.831268414062619
The Forgiven,"https://m.media-amazon.com/images/M/MV5BMzM1NGJkMzMtOWQ1Ni00ZTM1LWI4ZmYtYzAzMjBmNTg4Y2ZlXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,4.073659303585877
Baby Boy,"https://m.media-amazon.com/images/M/MV5BOTc4MTJmMzYtYTg4Yy00YTE3LWI5MGQtYTcxYWU2MmIxY2U3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Romance",4.27992275634665
20th Century Women,"https://m.media-amazon.com/images/M/MV5BMTkwNDE4NzQwM15BMl5BanBnXkFtZTgwNzQ5Nzg0MDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama",4.920860366067749
